                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                 1.3216,                 1.0871,                   1.53,                0.77375,                0.77676,                0.81695,                  0.459,                 1.5284,                 1.0265,                 1.7855,               0.001208,               0.001208,               0.001208
                     42,                 1.3384,                 1.1195,                 1.5678,                0.81636,                0.70183,                0.82468,                0.48104,                  1.489,                 1.0173,                 1.7259,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.3176,                 1.0842,                 1.5388,                0.79777,                0.78415,                0.84182,                 0.4928,                 1.4638,                 0.9721,                 1.7174,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.3106,                 1.0666,                 1.5269,                0.78417,                0.73889,                0.82322,                0.48217,                 1.4311,                 1.0063,                 1.6769,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.3066,                 1.0651,                 1.5181,                0.79638,                0.78899,                0.83461,                0.48436,                 1.4815,                0.96579,                 1.7512,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.2894,                 1.0446,                 1.5107,                0.77933,                0.80122,                0.85321,                0.49453,                 1.4711,                0.92432,                 1.7216,               0.001109,               0.001109,               0.001109
                     47,                 1.3006,                 1.0455,                 1.5234,                 0.8391,                0.78144,                0.86179,                0.51061,                 1.4689,                0.89503,                 1.7317,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.2729,                 1.0081,                 1.4893,                0.81489,                0.77829,                0.85941,                0.50266,                 1.4489,                0.89917,                 1.7072,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.2947,                 1.0466,                 1.5177,                 0.8414,                0.75841,                0.85721,                0.50729,                 1.4488,                0.90289,                  1.712,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.2745,                 1.0088,                 1.4935,                0.81003,                0.80193,                0.86525,                0.49875,                 1.4602,                0.88623,                 1.7232,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.2703,                 1.0065,                 1.5008,                0.84221,                0.79052,                0.85633,                0.49984,                 1.4637,                0.87933,                 1.7324,                0.00101,                0.00101,                0.00101
                     52,                 1.2449,                 1.0182,                 1.4757,                0.79622,                0.81193,                0.86615,                0.50132,                 1.4492,                0.92726,                 1.7001,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.2391,                0.98581,                 1.4743,                0.81203,                0.78593,                0.86912,                0.51849,                 1.4277,                0.88417,                 1.6873,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.2415,                0.97251,                 1.4741,                0.83918,                 0.7899,                0.88226,                0.51564,                  1.458,                0.87456,                 1.7089,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.2497,                0.94399,                 1.4695,                0.83646,                0.79511,                0.87364,                0.50703,                  1.461,                0.87322,                 1.6941,              0.0009308,              0.0009308,              0.0009308
                     56,                   1.22,                0.95337,                 1.4611,                0.83981,                0.78557,                 0.8569,                 0.4963,                 1.5128,                0.85736,                 1.7633,               0.000911,               0.000911,               0.000911
                     57,                 1.2252,                0.93845,                 1.4549,                0.82297,                0.81193,                0.88131,                0.51434,                  1.488,                0.86413,                 1.7013,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.2103,                0.90365,                 1.4486,                0.87478,                0.80116,                0.88954,                0.52321,                 1.4402,                0.81499,                 1.6884,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.2029,                0.90274,                 1.4559,                0.80471,                0.81276,                0.86486,                0.50705,                 1.4837,                0.86729,                 1.7203,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.1911,                0.91247,                 1.4419,                0.83191,                0.78746,                0.87389,                0.51839,                 1.4417,                0.83796,                 1.7003,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.2085,                0.91058,                 1.4472,                0.82624,                0.80122,                0.87125,                0.52737,                 1.4059,                0.85885,                 1.6802,               0.000812,               0.000812,               0.000812
                     62,                 1.2067,                0.91749,                 1.4484,                0.84144,                0.77898,                0.85977,                0.50423,                 1.4633,                 0.8713,                 1.7114,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.1806,                 0.9043,                 1.4305,                0.84274,                0.77843,                0.87151,                0.51389,                 1.4361,                0.83867,                 1.6957,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.1685,                0.88298,                  1.419,                0.84877,                0.80666,                0.87067,                0.51391,                 1.4614,                0.84377,                 1.7265,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.1657,                0.86057,                 1.4057,                0.83566,                0.79306,                 0.8785,                0.52727,                 1.4438,                0.82067,                 1.7019,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.1775,                0.86594,                 1.4238,                0.86107,                0.80734,                0.87403,                0.52452,                 1.4239,                0.81714,                   1.69,               0.000713,               0.000713,               0.000713
                     67,                 1.1679,                 0.8629,                 1.4204,                 0.8232,                0.80449,                0.87041,                0.51403,                 1.4306,                0.83498,                  1.692,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.1463,                0.83353,                 1.3933,                0.85203,                0.77217,                0.87233,                0.52124,                 1.4492,                0.80182,                 1.7088,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.1176,                0.82091,                 1.3797,                0.85791,                0.79395,                 0.8627,                0.52394,                 1.4508,                0.82834,                 1.7183,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.1254,                 0.8208,                 1.3819,                0.85158,                0.81651,                0.87908,                0.53375,                 1.4378,                0.80155,                 1.6889,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.1017,                0.80335,                 1.3721,                0.85135,                0.80887,                0.87998,                0.52306,                  1.435,                0.80363,                 1.7044,               0.000614,               0.000614,               0.000614
                     72,                 1.0896,                0.78546,                 1.3657,                0.82149,                0.83028,                0.87287,                 0.5284,                 1.4413,                0.80606,                   1.72,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.1079,                0.81327,                 1.3808,                 0.8285,                0.81992,                0.88017,                0.52908,                 1.4512,                0.78488,                 1.7092,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.1021,                0.78759,                 1.3717,                0.86603,                0.79511,                0.87607,                0.52934,                 1.4408,                0.79629,                 1.7225,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.0816,                0.77392,                 1.3617,                0.85042,                0.78899,                0.87801,                 0.5183,                 1.4724,                 0.8098,                 1.7283,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.0842,                0.76934,                 1.3592,                0.83945,                0.83639,                0.88233,                0.52747,                  1.439,                 0.7918,                 1.7017,               0.000515,               0.000515,               0.000515
                     77,                 1.0678,                0.76645,                 1.3531,                0.86729,                0.80944,                0.88439,                0.52752,                 1.4544,                0.77944,                 1.7493,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.0599,                0.76021,                 1.3386,                0.86379,                0.81346,                0.89516,                0.54001,                 1.4296,                0.75515,                 1.7002,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.0357,                0.74254,                 1.3259,                0.85175,                0.80823,                0.87911,                 0.5364,                 1.4527,                0.77019,                 1.7329,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.0404,                0.73162,                 1.3257,                0.86671,                0.81193,                0.87619,                0.52424,                 1.4483,                0.77912,                 1.7146,              0.0004358,              0.0004358,              0.0004358
                     81,                 1.0197,                0.71953,                 1.3157,                0.86132,                0.81346,                0.87929,                0.53653,                 1.4631,                0.77165,                 1.7586,               0.000416,               0.000416,               0.000416
                     82,                 1.0195,                0.71811,                 1.3098,                 0.8449,                 0.8246,                0.89066,                0.53097,                 1.4581,                0.77189,                 1.7419,              0.0003962,              0.0003962,              0.0003962
                     83,                  1.029,                0.70584,                  1.315,                0.87669,                0.80449,                0.89021,                0.53215,                 1.4764,                0.74204,                 1.7582,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.0165,                0.70853,                 1.3135,                0.86553,                0.80887,                0.87609,                0.52318,                 1.4724,                0.75324,                 1.7769,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.0138,                0.71627,                 1.3137,                0.85907,                0.82957,                0.89176,                0.53505,                 1.4505,                0.75651,                 1.7235,              0.0003368,              0.0003368,              0.0003368
                     86,                0.99618,                0.69687,                 1.3021,                0.84502,                  0.817,                0.87629,                0.51853,                 1.4635,                0.78828,                  1.761,               0.000317,               0.000317,               0.000317
                     87,                 0.9922,                0.68654,                 1.2973,                0.85875,                0.82263,                0.87884,                0.53222,                 1.4573,                0.76105,                 1.7496,              0.0002972,              0.0002972,              0.0002972
                     88,                0.98694,                0.68439,                 1.2968,                0.87356,                0.81341,                0.87212,                0.52668,                 1.4725,                0.75986,                 1.7759,              0.0002774,              0.0002774,              0.0002774
                     89,                   0.98,                0.67293,                 1.2888,                0.88922,                0.80581,                 0.8923,                0.53357,                 1.4499,                 0.7418,                 1.7492,              0.0002576,              0.0002576,              0.0002576
                     90,                0.96736,                 0.6597,                  1.278,                0.86104,                0.82431,                0.88173,                0.52406,                 1.4633,                  0.756,                 1.7494,              0.0002378,              0.0002378,              0.0002378
                     91,                0.96165,                0.66425,                 1.2767,                0.88192,                0.81087,                0.88423,                0.52716,                  1.455,                0.76623,                 1.7536,               0.000218,               0.000218,               0.000218
                     92,                0.95027,                0.64461,                 1.2652,                0.86216,                0.81293,                0.88111,                0.51947,                 1.4807,                0.77562,                 1.7807,              0.0001982,              0.0001982,              0.0001982
                     93,                0.95586,                0.65819,                 1.2702,                0.88527,                0.79205,                0.87099,                0.52158,                  1.459,                0.77562,                 1.7733,              0.0001784,              0.0001784,              0.0001784
                     94,                0.93953,                0.64067,                 1.2712,                0.87325,                0.82172,                0.88644,                0.52843,                 1.4593,                0.77095,                 1.7604,              0.0001586,              0.0001586,              0.0001586
                     95,                0.93429,                0.64384,                 1.2497,                0.87587,                0.81998,                0.87206,                  0.527,                  1.482,                0.76432,                 1.7949,              0.0001388,              0.0001388,              0.0001388
                     96,                0.91722,                0.61777,                 1.2468,                0.86893,                0.82875,                0.87475,                0.52787,                 1.4613,                0.77579,                 1.7772,               0.000119,               0.000119,               0.000119
                     97,                0.92484,                0.62741,                 1.2498,                0.87614,                0.81498,                0.87531,                0.52826,                 1.4675,                0.76727,                 1.7845,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.91236,                0.62081,                 1.2437,                0.86836,                 0.8271,                0.87513,                 0.5279,                 1.4797,                0.78529,                  1.795,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.91187,                0.63142,                 1.2429,                0.85651,                0.83486,                0.87382,                0.52852,                 1.4724,                0.76439,                 1.7933,               5.96e-05,               5.96e-05,               5.96e-05
