                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.5219,                 1.5268,                 1.7617,                0.80064,                0.66667,                0.77045,                0.42398,                 1.5417,                 1.2264,                  1.844,              0.0013606,              0.0013606,              0.0013606
                     34,                 1.5093,                 1.5086,                 1.7401,                0.81031,                0.70542,                0.81528,                0.46678,                 1.4447,                 1.1278,                 1.7264,              0.0013407,              0.0013407,              0.0013407
                     35,                 1.5164,                 1.4887,                 1.7345,                0.71055,                0.69066,                0.74601,                0.40524,                 1.5832,                 1.2513,                 1.8443,              0.0013207,              0.0013207,              0.0013207
                     36,                 1.5039,                 1.5097,                 1.7439,                0.81024,                0.75229,                0.83621,                0.47603,                 1.5098,                   1.04,                 1.7839,              0.0013007,              0.0013007,              0.0013007
                     37,                 1.5005,                   1.47,                  1.731,                0.85638,                0.73853,                0.84762,                0.45377,                 1.5687,                 1.0401,                 1.8093,              0.0012807,              0.0012807,              0.0012807
                     38,                 1.4959,                 1.4794,                 1.7234,                0.77577,                0.73532,                0.80881,                0.45455,                 1.5105,                 1.1521,                 1.7769,              0.0012607,              0.0012607,              0.0012607
                     39,                 1.4927,                 1.4491,                 1.7163,                0.81664,                0.76911,                0.84576,                 0.4915,                 1.4943,                0.99476,                 1.7649,              0.0012408,              0.0012408,              0.0012408
                     40,                 1.4956,                 1.4501,                 1.7176,                0.81329,                0.76453,                0.82841,                0.47065,                 1.5052,                 1.0202,                 1.8004,              0.0012208,              0.0012208,              0.0012208
                     41,                 1.4678,                 1.4229,                 1.6995,                0.83382,                0.74159,                0.83544,                0.48449,                 1.4865,                 1.0506,                 1.7501,              0.0012008,              0.0012008,              0.0012008
                     42,                  1.471,                 1.4306,                 1.7161,                0.80702,                 0.7263,                0.81258,                0.47333,                 1.4396,                 1.2034,                 1.7425,              0.0011808,              0.0011808,              0.0011808
                     43,                  1.495,                 1.4315,                 1.7171,                0.78232,                0.79205,                0.84507,                0.49073,                 1.4651,                0.98783,                 1.7298,              0.0011608,              0.0011608,              0.0011608
                     44,                 1.4723,                 1.4223,                 1.7037,                0.86943,                  0.763,                0.87323,                0.50467,                 1.4595,                0.94931,                  1.746,              0.0011409,              0.0011409,              0.0011409
                     45,                 1.4678,                  1.409,                 1.7003,                0.81974,                0.73011,                0.82457,                0.46745,                 1.5307,                  1.064,                 1.7952,              0.0011209,              0.0011209,              0.0011209
                     46,                 1.4704,                 1.4171,                 1.6983,                0.82066,                0.71407,                0.83816,                0.47891,                 1.4935,                0.98284,                 1.7372,              0.0011009,              0.0011009,              0.0011009
                     47,                 1.4541,                 1.3963,                 1.6921,                0.79679,                0.76141,                0.84674,                0.49301,                 1.4097,                 1.0397,                 1.6868,              0.0010809,              0.0010809,              0.0010809
                     48,                 1.4514,                 1.3895,                 1.6878,                0.78978,                0.75535,                0.81885,                0.46864,                 1.4901,                 1.0187,                 1.7541,              0.0010609,              0.0010609,              0.0010609
                     49,                 1.4513,                 1.3855,                 1.6855,                0.85155,                0.79816,                0.88358,                0.50377,                 1.4729,                0.92145,                 1.7517,               0.001041,               0.001041,               0.001041
                     50,                 1.4443,                 1.3564,                 1.6807,                0.85587,                 0.7844,                0.87877,                0.52025,                 1.4158,                0.91481,                 1.6841,               0.001021,               0.001021,               0.001021
                     51,                 1.4459,                 1.3566,                 1.6895,                0.84145,                0.78714,                0.86534,                0.52196,                 1.3828,                0.90974,                  1.664,               0.001001,               0.001001,               0.001001
                     52,                 1.4425,                 1.3647,                 1.6845,                 0.8305,                0.75668,                0.84353,                0.49286,                 1.4428,                 1.0026,                 1.7382,             0.00098102,             0.00098102,             0.00098102
                     53,                  1.432,                 1.3473,                 1.6826,                0.87597,                0.77064,                0.88768,                0.52682,                  1.405,                0.87207,                  1.689,             0.00096104,             0.00096104,             0.00096104
                     54,                 1.4327,                 1.3344,                 1.6751,                0.84471,                0.78287,                0.88099,                0.53233,                 1.3877,                0.88283,                  1.676,             0.00094106,             0.00094106,             0.00094106
                     55,                 1.4341,                 1.3484,                 1.6704,                0.82788,                0.79664,                0.86701,                0.52251,                 1.3887,                0.90979,                 1.6807,             0.00092108,             0.00092108,             0.00092108
                     56,                 1.4291,                 1.3294,                 1.6795,                0.82862,                0.80122,                0.88003,                0.51893,                  1.405,                0.89266,                 1.6849,              0.0009011,              0.0009011,              0.0009011
                     57,                 1.4259,                 1.3277,                 1.6601,                  0.813,                0.81498,                0.86436,                0.50039,                 1.4542,                0.90197,                 1.7472,             0.00088112,             0.00088112,             0.00088112
                     58,                 1.4251,                 1.3175,                 1.6643,                 0.8172,                 0.8066,                0.86135,                0.50439,                 1.4141,                0.89904,                 1.6951,             0.00086114,             0.00086114,             0.00086114
                     59,                 1.4133,                 1.3367,                 1.6572,                0.81218,                0.79358,                0.87575,                0.53073,                 1.3785,                0.88496,                 1.6779,             0.00084116,             0.00084116,             0.00084116
                     60,                 1.4046,                 1.2932,                 1.6454,                0.84658,                0.80428,                0.88368,                0.53404,                 1.3875,                0.84697,                 1.6817,             0.00082118,             0.00082118,             0.00082118
                     61,                 1.4172,                  1.305,                 1.6571,                0.86069,                0.77217,                0.87016,                0.52165,                  1.362,                 0.8948,                  1.639,              0.0008012,              0.0008012,              0.0008012
                     62,                 1.3955,                 1.2502,                 1.6239,                0.83284,                0.83486,                0.88328,                0.53238,                 1.3679,                0.85464,                 1.6544,             0.00078122,             0.00078122,             0.00078122
                     63,                  1.407,                 1.2922,                  1.639,                 0.8595,                0.80734,                0.89092,                0.54087,                 1.3791,                0.84837,                  1.657,             0.00076124,             0.00076124,             0.00076124
                     64,                 1.3775,                 1.2667,                 1.6167,                0.84497,                0.80836,                0.88194,                0.52949,                 1.3783,                 0.8568,                 1.6658,             0.00074126,             0.00074126,             0.00074126
                     65,                 1.3892,                 1.2688,                 1.6331,                0.83491,                0.84709,                0.90262,                0.54639,                 1.3709,                0.79965,                 1.6632,             0.00072128,             0.00072128,             0.00072128
                     66,                 1.3828,                 1.2582,                  1.622,                0.87284,                0.81651,                0.89981,                0.54719,                 1.3645,                0.82473,                 1.6561,              0.0007013,              0.0007013,              0.0007013
                     67,                 1.3699,                 1.2384,                 1.6145,                0.89471,                0.79511,                0.89804,                0.54584,                 1.3661,                0.80888,                 1.6722,             0.00068132,             0.00068132,             0.00068132
                     68,                 1.3862,                 1.2456,                 1.6229,                0.84377,                0.81753,                0.87886,                0.52303,                 1.4193,                0.81736,                 1.7037,             0.00066134,             0.00066134,             0.00066134
                     69,                 1.3912,                 1.2543,                 1.6207,                0.85014,                0.83275,                0.89902,                 0.5545,                 1.3437,                0.78628,                 1.6295,             0.00064136,             0.00064136,             0.00064136
                     70,                 1.3878,                 1.2484,                 1.6237,                0.82037,                 0.8104,                0.88362,                0.53058,                 1.3936,                0.85514,                 1.6602,             0.00062138,             0.00062138,             0.00062138
