                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                0.91735,                0.62029,                 1.2523,                0.85865,                0.78593,                0.85916,                0.50892,                 1.5246,                0.85778,                 1.8846,             0.00098102,             0.00098102,             0.00098102
                     53,                0.90739,                0.62819,                 1.2392,                0.83357,                0.80581,                0.86551,                0.50339,                 1.5374,                 0.8547,                 1.9311,             0.00096104,             0.00096104,             0.00096104
                     54,                0.89724,                0.62108,                 1.2312,                0.81989,                 0.8104,                0.86126,                0.50409,                 1.5371,                0.85397,                 1.9073,             0.00094106,             0.00094106,             0.00094106
                     55,                0.88474,                0.60782,                 1.2247,                0.82251,                0.78653,                0.84932,                0.49715,                 1.5461,                0.85372,                 1.9345,             0.00092108,             0.00092108,             0.00092108
                     56,                 0.8971,                0.60896,                 1.2377,                0.80927,                0.82263,                0.85751,                0.50337,                 1.5707,                0.85726,                 1.9532,              0.0009011,              0.0009011,              0.0009011
                     57,                0.87507,                0.59555,                 1.2225,                0.84757,                0.80887,                0.86639,                0.51249,                 1.5186,                 0.8406,                 1.9064,             0.00088112,             0.00088112,             0.00088112
                     58,                0.86582,                0.59688,                 1.2154,                 0.8196,                0.81971,                0.85558,                0.49364,                 1.5842,                0.88168,                 1.9815,             0.00086114,             0.00086114,             0.00086114
                     59,                0.85933,                0.58149,                 1.2089,                0.84943,                0.76773,                0.84625,                0.48851,                 1.5637,                    nan,                 1.9509,             0.00084116,             0.00084116,             0.00084116
                     60,                0.86223,                0.59396,                 1.2096,                0.85188,                0.78287,                0.85605,                0.50062,                 1.5712,                0.85926,                 1.9304,             0.00082118,             0.00082118,             0.00082118
                     61,                0.85589,                0.59042,                 1.2117,                0.86287,                0.78899,                0.86151,                0.51339,                 1.5384,                0.82625,                 1.9135,              0.0008012,              0.0008012,              0.0008012
                     62,                0.84718,                0.58106,                 1.1996,                0.82007,                0.81498,                0.86292,                0.50466,                  1.533,                0.85728,                 1.8951,             0.00078122,             0.00078122,             0.00078122
                     63,                0.84219,                0.56901,                 1.2028,                0.85172,                0.75535,                0.84267,                0.49533,                 1.5654,                0.91379,                 1.9286,             0.00076124,             0.00076124,             0.00076124
                     64,                0.83316,                0.56881,                 1.1946,                 0.8387,                 0.8104,                0.86028,                0.50585,                 1.5805,                0.85275,                 1.9773,             0.00074126,             0.00074126,             0.00074126
                     65,                 0.8321,                0.56457,                 1.1951,                0.85263,                0.78746,                0.85664,                0.49644,                 1.5601,                0.84604,                 1.9406,             0.00072128,             0.00072128,             0.00072128
                     66,                0.83193,                0.56339,                  1.191,                 0.8514,                0.78845,                0.85955,                0.51136,                 1.5436,                0.87724,                 1.9363,              0.0007013,              0.0007013,              0.0007013
                     67,                0.79449,                0.53673,                 1.1655,                0.86896,                0.77676,                0.85461,                0.50711,                  1.561,                0.84933,                 1.9904,             0.00068132,             0.00068132,             0.00068132
                     68,                0.81197,                0.54217,                 1.1753,                0.85487,                0.77829,                0.85827,                0.50423,                 1.5813,                0.88327,                 1.9859,             0.00066134,             0.00066134,             0.00066134
                     69,                0.79778,                0.53433,                 1.1762,                0.83285,                0.80275,                0.85504,                0.49592,                 1.6086,                0.94011,                 1.9755,             0.00064136,             0.00064136,             0.00064136
                     70,                0.79962,                0.53964,                 1.1752,                0.83616,                0.81957,                0.86837,                0.50423,                 1.5974,                0.86088,                 2.0374,             0.00062138,             0.00062138,             0.00062138
                     71,                0.78949,                0.53092,                 1.1686,                0.85247,                0.79817,                0.86421,                0.50358,                 1.5747,                0.84531,                 1.9822,              0.0006014,              0.0006014,              0.0006014
                     72,                0.78627,                0.52079,                 1.1682,                0.85089,                0.79403,                0.87077,                0.50557,                 1.5653,                0.85934,                 1.9852,             0.00058142,             0.00058142,             0.00058142
                     73,                0.77851,                0.53377,                 1.1627,                 0.8502,                0.80275,                0.86264,                0.50359,                 1.5761,                0.84754,                 2.0066,             0.00056144,             0.00056144,             0.00056144
                     74,                0.77654,                0.52751,                 1.1673,                0.86703,                0.76772,                0.85387,                0.51318,                 1.5583,                0.87564,                 1.9777,             0.00054146,             0.00054146,             0.00054146
